sample_no,pid,ppid,cpu_children_sys,cpu_children_user,cpu_user,cpu_sys,cpu_percent,cpu_num,label
20991828,8,2,0,0,0,0,0,0,0
20991857,7,2,0,0,0,0.01,0.1,1,0
20991853,398,2,0,0,0,0,0,1,0
20991859,1010,1,0,0,0,0,0,1,0
20991881,65,2,0,0,0,0,0,1,0
20991883,67,2,0,0,0,0,0,0,0
20991882,66,2,0,0,0,0,0,1,0
20991884,68,2,0,0,0,0,0,1,0
20991807,1267,1,0,0,0,0,0,0,0
20991923,1041,1,0,0,0,0,0,0,0
20991874,1245,1,0,0,0,0,0,1,0
20991916,1290,1,0,0,0,0,0,1,0
20991911,1,0,0,0,0,0,0,0,0
20991858,365,1,0,0,0,0,0,1,0
20991891,1037,1,0,0,0,0,0,0,0
20991890,505,1,0,0,0,0,0,1,0
20991886,422,1,0,0,0,0,0,1,0
20991806,1268,1267,0,0,0,0,0,0,0
20991840,55,2,0,0,0,0,0,0,0
20991872,35,2,0,0,0,0,0,1,0
20991895,10,2,0,0,0,0,0,0,0
20991894,11,2,0,0,0,0,0,1,0
20991819,20,2,0,0,0,0,0,1,0
20992028,1053,1,0,0,0,0,0,1,0
20992027,1051,1,0,0,0,0,0,1,0
20991959,54,2,0,0,0,0,0,1,0
20992037,1177,1,0,0,0,0,0,1,0
20992038,1174,1,0,0,0,0,0,0,0
20991936,27,2,0,0,0,0,0,1,0
20991993,1004,1,0,0,0,0,0,1,0
20992007,506,1,0,0,0,0,0,0,0
20991926,133,2,0,0,0,0,0,1,0
20991927,132,2,0,0,0,0,0,1,0
20991928,131,2,0,0,0,0,0,1,0
20991929,130,2,0,0,0,0,0,1,0
20991930,135,2,0,0,0,0,0,1,0
20991931,134,2,0,0,0,0,0,1,0
20991932,138,2,0,0,0,0,0,1,0
20991934,25,2,0,0,0,0,0,1,0
20991950,263,2,0,0,0,0,0,0,0
20991953,128,2,0,0,0,0,0,1,0
20991956,59,2,0,0,0,0,0,1,0
20991957,58,2,0,0,0,0,0,1,0
20991960,57,2,0,0,0,0,0,1,0
20991961,56,2,0,0,0,0,0,1,0
20991994,60,2,0,0,0,0,0,1,0
20991995,61,2,0,0,0,0,0,1,0
20991996,62,2,0,0,0,0,0,1,0
20991997,63,2,0,0,0,0,0,1,0
20991998,64,2,0,0,0,0,0,1,0
20991966,88,2,0,0,0,0,0,0,0
20991974,1019,1,0,0,0,0,0,1,0
20991940,23,2,0,0,0,0,0,1,0
20992015,1026,1,0,0,0,0,0,0,0
20991972,87,2,0,0,0,0,0,0,0
20991944,29,2,0,0,0,0,0,1,0
20991982,846,1,0,0,0,0,0,1,0
20991988,37,2,0,0,0,0,0,1,0
20991947,285,2,0,0,0,0,0,0,0
20991989,36,2,0,0,0,0,0,0,0
20991967,390,2,0,0,0,0,0,1,0
20991969,396,2,0,0,0,0,0,1,0
20991965,393,2,0,0,0,0,0,1,0
20991970,394,2,0,0,0,0,0,1,0
20992039,74,2,0,0,0,0,0,0,0
20992022,1184,1,0,0,0,0,0,1,0
20991941,1076,1,0,0,0,0,0,1,0
20991942,1077,1,0,0,0,0,0,1,0
20991964,375,2,0,0,0,0,0,1,0
20991968,397,2,0,0,0,0,0,1,0
20991948,284,2,0,0,0,0,0,0,0
20991980,382,2,0,0,0,0,0,0,0
20991935,26,2,0,0,0,0,0,1,0
20992019,16,2,0,0,0,0,0,0,0
20991939,22,2,0,0,0,0,0,1,0
20992020,19,2,0,0,0,0,0,1,0
20991933,24,2,0,0,0,0,0,1,0
20991954,129,2,0,0,0,0,0,0,0
20991938,21,2,0,0,0,0,0,1,0
20991973,3,2,0,0,0,0,0,0,0
20992014,13,2,0,0,0,0,0,1,0
20991991,34,2,0,0,0,0,0,1,0
20992005,2,0,0,0,0,0,0,1,0
20991962,53,2,0,0,0,0,0,1,0
20992030,5,2,0,0,0,0,0,0,0
20991987,31,2,0,0,0,0,0,0,0
20991978,586,2,0,0,0,0,0,0,0
20991952,127,2,0,0,0,0,0,0,0
20992017,14,2,0,0,0,0,0,1,0
20992016,15,2,0,0,0,0,0,1,0
20991979,443,2,0,0,0,0,0,1,0
20991945,344,2,0,0,0,0,0,1,0
20992006,6,2,0,0,0,0,0,1,0
20992040,70,2,0,0,0,0,0,1,0
20991963,411,1,0,0,0,0,0,0,0
20992024,1023,1,0,0,0,0,0,1,0
20991943,28,2,0,0,0,0,0,1,0
20991949,1093,1,0,0,0,0,0,1,0
20992033,9,2,0,0,0,0,0,0,0
20991951,12,2,0,0,0,0,0,1,0
20992025,1452,1291,0,0,0.14,0.72,0,1,0
20992018,17,2,0,0,0,0,0,1,0
20992021,18,2,0,0,0,0,0,1,0
20992010,1212,1,0,0,0,0,0,0,0
20991955,1400,1212,0,0,0.41,0.21,6.2,1,0
20991981,1436,1212,0,0,0.41,0.28,6.9,1,0
20991983,1434,1212,0,0,0.27,0.07,3.4,1,0
20991984,1435,1212,0,0,0.12,0.04,1.6,0,0
20991985,1430,1212,0,0,0.49,0.21,7,1,0
20991986,1431,1212,0,0,0.37,0.29,6.6,1,0
20992003,1423,1212,0,0,0.44,0.23,6.7,1,0
20992011,1437,1212,0,0,0.35,0.1,4.5,1,0
20992031,1441,1212,0,0,0.45,0.25,7.1,1,0
20992032,1440,1212,0,0,0.44,0.22,6.6,0,0
20992036,1448,1212,0,0,0.27,0.15,4.2,1,0
20992023,1183,1,0,0,0,0,0,0,0
20992035,1291,1290,0.76,0.11,0.09,0.1,1.9,0,0
20992026,234,2,0,0,0,0,0,0,0
20991946,8,2,0,0,0,0,0,0,0
20991975,7,2,0,0,0,0,0,0,0
20991971,398,2,0,0,0,0,0,1,0
20991977,1010,1,0,0,0,0,0,1,0
20991999,65,2,0,0,0,0,0,1,0
20992001,67,2,0,0,0,0,0,0,0
20992000,66,2,0,0,0,0,0,1,0
20992002,68,2,0,0,0,0,0,1,0
20991925,1267,1,0,0,0,0,0,0,0
20992041,1041,1,0,0,0,0,0,0,0
20991992,1245,1,0,0,0,0,0,1,0
20992034,1290,1,0,0,0,0,0,1,0
20992029,1,0,0,0,0,0,0,0,0
20991976,365,1,0,0,0,0,0,1,0
20992009,1037,1,0,0,0,0,0,0,0
20992008,505,1,0,0,0,0,0,1,0
20992004,422,1,0,0,0,0,0,1,0
20991924,1268,1267,0,0,0,0,0,0,0
20991958,55,2,0,0,0,0,0,0,0
20991990,35,2,0,0,0,0,0,1,0
20992013,10,2,0,0,0,0,0,0,0
20992012,11,2,0,0,0,0,0,1,0
20991937,20,2,0,0,0,0,0,1,0
20992145,1053,1,0,0,0,0,0,1,0
20992144,1051,1,0,0,0,0,0,1,0
20992077,54,2,0,0,0,0,0,1,0
20992154,1177,1,0,0,0,0,0,1,0
20992155,1174,1,0,0,0,0,0,0,0
20992054,27,2,0,0,0,0,0,1,0
20992111,1004,1,0,0,0,0,0,1,0
20992124,506,1,0,0,0,0,0,0,0
20992044,133,2,0,0,0,0,0,1,0
20992045,132,2,0,0,0,0,0,1,0
20992046,131,2,0,0,0,0,0,1,0
20992047,130,2,0,0,0,0,0,1,0
20992048,135,2,0,0,0,0,0,1,0
20992049,134,2,0,0,0,0,0,1,0
20992050,138,2,0,0,0,0,0,1,0
20992052,25,2,0,0,0,0,0,1,0
20992068,263,2,0,0,0,0,0,0,0
20992071,128,2,0,0,0,0,0,1,0
20992074,59,2,0,0,0,0,0,1,0
20992075,58,2,0,0,0,0,0,1,0
20992078,57,2,0,0,0,0,0,1,0
20992079,56,2,0,0,0,0,0,1,0
20992112,60,2,0,0,0,0,0,1,0
20992113,61,2,0,0,0,0,0,1,0
20992114,62,2,0,0,0,0,0,1,0
20992115,63,2,0,0,0,0,0,1,0
20992116,64,2,0,0,0,0,0,1,0
20992084,88,2,0,0,0,0,0,0,0
20992092,1019,1,0,0,0,0,0,1,0
20992058,23,2,0,0,0,0,0,1,0
20992132,1026,1,0,0,0,0,0,0,0
20992090,87,2,0,0,0,0,0,0,0
20992062,29,2,0,0,0,0,0,1,0
20992100,846,1,0,0,0,0,0,1,0
20992106,37,2,0,0,0,0,0,1,0
20992065,285,2,0,0,0,0,0,0,0
20992107,36,2,0,0,0,0,0,0,0
20992085,390,2,0,0,0,0,0,1,0
20992087,396,2,0,0,0,0,0,1,0
20992083,393,2,0,0,0,0,0,1,0
20992088,394,2,0,0,0,0,0,1,0
20992156,74,2,0,0,0,0,0,0,0
20992139,1184,1,0,0,0,0,0,1,0
20992059,1076,1,0,0,0,0,0,1,0
20992060,1077,1,0,0,0,0,0,1,0
20992082,375,2,0,0,0,0,0,1,0
20992086,397,2,0,0,0,0,0,1,0
20992066,284,2,0,0,0,0,0,0,0
20992098,382,2,0,0,0,0,0,0,0
20992053,26,2,0,0,0,0,0,1,0
20992136,16,2,0,0,0,0,0,0,0
20992057,22,2,0,0,0,0,0,1,0
20992137,19,2,0,0,0,0,0,1,0
20992051,24,2,0,0,0,0,0,1,0
20992072,129,2,0,0,0,0,0,0,0
20992056,21,2,0,0,0,0,0,1,0
20992091,3,2,0,0,0,0,0,0,0
20992131,13,2,0,0,0,0,0,1,0
20992109,34,2,0,0,0,0,0,1,0
20992122,2,0,0,0,0,0,0,1,0
20992080,53,2,0,0,0,0,0,1,0
20992147,5,2,0,0,0,0,0,0,0
20992105,31,2,0,0,0,0,0,0,0
20992096,586,2,0,0,0,0,0,0,0
20992070,127,2,0,0,0,0,0,0,0
20992134,14,2,0,0,0,0,0,1,0
20992133,15,2,0,0,0,0,0,1,0
20992097,443,2,0,0,0,0,0,1,0
20992063,344,2,0,0,0,0,0,1,0
20992123,6,2,0,0,0,0,0,1,0
20992157,70,2,0,0,0,0,0,1,0
20992081,411,1,0,0,0,0,0,0,0
20992142,1023,1,0,0,0,0,0,1,0
20992061,28,2,0,0,0,0,0,1,0
20992067,1093,1,0,0,0,0,0,1,0
20992150,9,2,0,0,0,0,0,0,0
20992069,12,2,0,0,0,0,0,1,0
20992135,17,2,0,0,0,0,0,1,0
20992138,18,2,0,0,0,0,0,1,0
20992127,1212,1,2.75,6.4,0,0,0,0,0
20992099,1436,1212,0,0,0.39,0.22,6.1,1,0
20992101,1434,1212,0,0,0.48,0.23,7.1,1,0
20992102,1435,1212,0,0,0.07,0.02,0.9,1,0
20992103,1430,1212,0,0,0.51,0.23,7.4,1,0
20992104,1431,1212,0,0,0.42,0.21,6.3,1,0
20992121,1423,1212,0,0,0.19,0.07,2.6,0,0
20992128,1437,1212,0,0,0.46,0.22,6.7,1,0
20992141,1455,1212,0,0,0.05,0.02,0,1,0
20992148,1441,1212,0,0,0.51,0.28,7.8,0,0
20992149,1440,1212,0,0,0.34,0.15,4.9,1,0
20992153,1448,1212,0,0,0.6,0.21,8,0,0
20992140,1183,1,0,0,0,0,0,0,0
20992152,1291,1290,0.74,0.14,0.11,0.09,2,0,0
20992143,234,2,0,0,0,0,0,0,0
20992064,8,2,0,0,0,0,0,0,0
20992093,7,2,0,0,0,0,0,0,0
20992089,398,2,0,0,0,0,0,1,0
20992095,1010,1,0,0,0,0,0,1,0
20992117,65,2,0,0,0,0,0,1,0
20992119,67,2,0,0,0,0,0,0,0
20992118,66,2,0,0,0,0,0,1,0
20992120,68,2,0,0,0,0,0,1,0
20992043,1267,1,0,0,0,0,0,0,0
20992158,1041,1,0,0,0.01,0,0.1,0,0
20992110,1245,1,0,0,0,0,0,1,0
20992151,1290,1,0,0,0,0,0,1,0
20992146,1,0,0,0,0,0,0,0,0
20992094,365,1,0,0,0.01,0,0.1,1,0
20992126,1037,1,0,0,0,0,0,0,0
20992125,505,1,0,0,0,0,0,1,0
20992073,422,1,0,0,0,0,0,1,0
20992042,1268,1267,0,0,0,0,0,0,0
20992076,55,2,0,0,0,0,0,0,0
20992108,35,2,0,0,0,0,0,1,0
20992130,10,2,0,0,0,0,0,0,0
20992129,11,2,0,0,0,0,0,1,0
20992055,20,2,0,0,0,0,0,1,0
20992260,1053,1,0,0,0,0,0,1,0
20992259,1051,1,0,0,0,0,0,1,0
20992194,54,2,0,0,0,0,0,1,0
20992269,1177,1,0,0,0,0,0,1,0
20992270,1174,1,0,0,0,0,0,0,0
20992171,27,2,0,0,0,0,0,1,0
20992226,1004,1,0,0,0,0,0,1,0
20992238,506,1,0,0,0,0,0,0,0
20992161,133,2,0,0,0,0,0,1,0
20992162,132,2,0,0,0,0,0,1,0
20992163,131,2,0,0,0,0,0,1,0
20992164,130,2,0,0,0,0,0,1,0
20992165,135,2,0,0,0,0,0,1,0
20992166,134,2,0,0,0,0,0,1,0
20992167,138,2,0,0,0,0,0,1,0
20992169,25,2,0,0,0,0,0,1,0
20992185,263,2,0,0,0,0,0,0,0
20992188,128,2,0,0,0,0,0,1,0
20992191,59,2,0,0,0,0,0,1,0
20992192,58,2,0,0,0,0,0,1,0
20992195,57,2,0,0,0,0,0,1,0
20992196,56,2,0,0,0,0,0,1,0
20992227,60,2,0,0,0,0,0,1,0
20992228,61,2,0,0,0,0,0,1,0
20992229,62,2,0,0,0,0,0,1,0
20992230,63,2,0,0,0,0,0,1,0
20992231,64,2,0,0,0,0,0,1,0
20992201,88,2,0,0,0,0,0,0,0
20992209,1019,1,0,0,0,0,0,1,0
20992175,23,2,0,0,0,0,0,1,0
20992246,1026,1,0,0,0,0,0,0,0
20992207,87,2,0,0,0,0,0,0,0
20992179,29,2,0,0,0,0,0,1,0
20992217,846,1,0,0,0,0,0,1,0
20992221,37,2,0,0,0,0,0,1,0
20992182,285,2,0,0,0,0,0,0,0
20992222,36,2,0,0,0,0,0,0,0
20992202,390,2,0,0,0,0,0,1,0
20992204,396,2,0,0,0,0,0,1,0
20992200,393,2,0,0,0,0,0,1,0
20992205,394,2,0,0,0,0,0,1,0
20992271,74,2,0,0,0,0,0,0,0
20992253,1184,1,0,0,0,0,0,1,0
20992176,1076,1,0,0,0,0,0,1,0
20992177,1077,1,0,0,0,0.01,0.1,1,0
20992199,375,2,0,0,0,0,0,1,0
20992203,397,2,0,0,0,0,0,1,0
20992183,284,2,0,0,0,0,0,0,0
20992215,382,2,0,0,0,0,0,0,0
20992170,26,2,0,0,0,0,0,1,0
20992250,16,2,0,0,0,0,0,0,0
20992174,22,2,0,0,0,0,0,1,0
20992251,19,2,0,0,0,0,0,1,0
20992168,24,2,0,0,0,0,0,1,0
20992189,129,2,0,0,0,0,0,0,0
20992173,21,2,0,0,0,0,0,1,0
20992208,3,2,0,0,0,0,0,0,0
20992245,13,2,0,0,0,0,0,1,0
20992224,34,2,0,0,0,0,0,1,0
20992236,2,0,0,0,0,0,0,1,0
20992197,53,2,0,0,0,0,0,1,0
20992262,5,2,0,0,0,0,0,0,0
20992220,31,2,0,0,0,0,0,0,0
20992213,586,2,0,0,0,0,0,0,0
20992187,127,2,0,0,0,0,0,0,0
20992248,14,2,0,0,0,0,0,1,0
20992247,15,2,0,0,0,0,0,1,0
20992214,443,2,0,0,0,0,0,1,0
20992180,344,2,0,0,0,0,0,1,0
20992237,6,2,0,0,0,0,0,1,0
20992272,70,2,0,0,0,0,0,1,0
20992198,411,1,0,0,0,0,0,0,0
20992257,1023,1,0,0,0,0,0,1,0
20992178,28,2,0,0,0,0,0,1,0
20992184,1093,1,0,0,0,0,0,1,0
20992265,9,2,0,0,0,0,0,0,0
20992186,12,2,0,0,0,0,0,1,0
20992256,1457,1291,0,0,0.12,1,0,0,0
20992249,17,2,0,0,0,0,0,1,0
20992252,18,2,0,0,0,0,0,1,0
20992241,1212,1,4.16,9.65,0,0,0,0,0
20992216,1436,1212,0,0,0.11,0.01,1.2,1,0
20992218,1434,1212,0,0,0.44,0.16,6,1,0
20992219,1435,1212,0,0,0.04,0.02,0.6,1,0
20992242,1437,1212,0,0,0.29,0.1,3.9,1,0
20992255,1455,1212,0,0,0.37,0.12,4.9,1,0
20992263,1441,1212,0,0,0.06,0.01,0.7,1,0
20992264,1440,1212,0,0,0.41,0.2,6.1,0,0
20992268,1448,1212,0,0,0.27,0.16,4.3,1,0
20992254,1183,1,0,0,0,0,0,0,0
20992267,1291,1290,0.83,0.17,0.13,0.1,2.3,0,0
20992258,234,2,0,0,0,0,0,0,0
20992181,8,2,0,0,0,0,0,0,0
20992210,7,2,0,0,0,0,0,0,0
20992206,398,2,0,0,0,0,0,1,0
20992212,1010,1,0,0,0,0,0,1,0
20992232,65,2,0,0,0,0,0,1,0
20992234,67,2,0,0,0,0,0,0,0
20992233,66,2,0,0,0,0,0,1,0
20992235,68,2,0,0,0,0,0,1,0
20992160,1267,1,0,0,0,0,0,0,0
20992273,1041,1,0,0,0,0,0,0,0
20992225,1245,1,0,0,0,0,0,1,0
20992266,1290,1,0,0,0,0,0,1,0
20992261,1,0,0,0,0,0,0,0,0
20992211,365,1,0,0,0,0,0,1,0
20992240,1037,1,0,0,0,0,0,0,0
20992239,505,1,0,0,0,0,0,1,0
20992190,422,1,0,0,0,0,0,1,0
20992159,1268,1267,0,0,0,0,0,0,0
20992193,55,2,0,0,0,0,0,0,0
20992223,35,2,0,0,0,0,0,1,0
20992244,10,2,0,0,0,0,0,0,0
20992243,11,2,0,0,0,0,0,1,0
20992172,20,2,0,0,0,0,0,1,0
20992375,1053,1,0,0,0,0,0,1,0
20992374,1051,1,0,0,0,0,0,1,0
20992309,54,2,0,0,0,0,0,1,0
20992384,1177,1,0,0,0,0,0,1,0
20992385,1174,1,0,0,0,0,0,0,0
20992286,27,2,0,0,0,0,0,1,0
20992341,1004,1,0,0,0,0,0,1,0
20992353,506,1,0,0,0,0,0,0,0
20992276,133,2,0,0,0,0,0,1,0
20992277,132,2,0,0,0,0,0,1,0
20992278,131,2,0,0,0,0,0,1,0
20992279,130,2,0,0,0,0,0,1,0
20992280,135,2,0,0,0,0,0,1,0
20992281,134,2,0,0,0,0,0,1,0
20992282,138,2,0,0,0,0,0,1,0
20992284,25,2,0,0,0,0,0,1,0
20992300,263,2,0,0,0,0,0,0,0
20992303,128,2,0,0,0,0,0,1,0
20992306,59,2,0,0,0,0,0,1,0
20992307,58,2,0,0,0,0,0,1,0
20992310,57,2,0,0,0,0,0,1,0
20992311,56,2,0,0,0,0,0,1,0
20992342,60,2,0,0,0,0,0,1,0
20992343,61,2,0,0,0,0,0,1,0
20992344,62,2,0,0,0,0,0,1,0
20992345,63,2,0,0,0,0,0,1,0
20992346,64,2,0,0,0,0,0,1,0
20992316,88,2,0,0,0,0,0,0,0
20992324,1019,1,0,0,0,0,0,1,0
20992290,23,2,0,0,0,0,0,1,0
20992361,1026,1,0,0,0,0,0,0,0
20992322,87,2,0,0,0,0,0,0,0
20992294,29,2,0,0,0,0,0,1,0
20992332,846,1,0,0,0,0,0,1,0
20992336,37,2,0,0,0,0,0,1,0
20992297,285,2,0,0,0,0,0,0,0
20992337,36,2,0,0,0,0,0,0,0
20992317,390,2,0,0,0,0,0,1,0
20992319,396,2,0,0,0,0,0,1,0
20992315,393,2,0,0,0,0,0,1,0
20992320,394,2,0,0,0,0,0,1,0
20992386,74,2,0,0,0,0,0,0,0
20992368,1184,1,0,0,0,0,0,1,0
20992291,1076,1,0,0,0,0,0,1,0
20992292,1077,1,0,0,0,0,0,1,0
20992314,375,2,0,0,0,0,0,1,0
20992318,397,2,0,0,0,0,0,1,0
20992298,284,2,0,0,0,0,0,0,0
20992330,382,2,0,0,0,0,0,0,0
20992285,26,2,0,0,0,0,0,1,0
20992365,16,2,0,0,0,0,0,0,0
20992289,22,2,0,0,0,0,0,1,0
20992366,19,2,0,0,0,0,0,1,0
20992283,24,2,0,0,0,0,0,1,0
20992304,129,2,0,0,0,0,0,0,0
20992288,21,2,0,0,0,0,0,1,0
20992323,3,2,0,0,0,0,0,0,0
20992360,13,2,0,0,0,0,0,1,0
20992339,34,2,0,0,0,0,0,1,0
20992351,2,0,0,0,0,0,0,1,0
20992312,53,2,0,0,0,0,0,1,0
20992377,5,2,0,0,0,0,0,0,0
20992335,31,2,0,0,0,0,0,0,0
20992328,586,2,0,0,0,0,0,0,0
20992302,127,2,0,0,0,0,0,0,0
20992363,14,2,0,0,0,0,0,1,0
20992362,15,2,0,0,0,0,0,1,0
20992329,443,2,0,0,0,0,0,1,0
20992295,344,2,0,0,0,0,0,1,0
20992352,6,2,0,0,0,0,0,1,0
20992387,70,2,0,0,0,0,0,1,0
20992313,411,1,0,0,0,0,0,0,0
20992371,1023,1,0,0,0,0,0,1,0
20992293,28,2,0,0,0,0,0,1,0
20992299,1093,1,0,0,0,0,0,1,0
20992380,9,2,0,0,0,0,0,0,0
20992301,12,2,0,0,0,0,0,1,0
20992372,1459,1291,0,0,0.15,0.7,0,1,0
20992364,17,2,0,0,0,0,0,1,0
20992367,18,2,0,0,0,0,0,1,0
20992356,1212,1,0,0,0,0,0,0,0
20992331,1436,1212,0,0,0.37,0.12,4.9,1,0
20992333,1434,1212,0,0,0.35,0.19,5.4,1,0
20992334,1435,1212,0,0,0.11,0.01,1.2,1,0
20992357,1437,1212,0,0,0.06,0.04,1,1,0
20992370,1455,1212,0,0,0.39,0.17,5.6,1,0
20992378,1441,1212,0,0,0.09,0.04,1.3,1,0
20992379,1440,1212,0,0,0.24,0.14,3.8,1,0
20992383,1448,1212,0,0,0.46,0.24,7,1,0
20992369,1183,1,0,0,0,0,0,0,0
20992382,1291,1290,1.02,0.12,0.08,0.11,1.9,0,0
20992373,234,2,0,0,0,0,0,0,0
20992296,8,2,0,0,0,0,0,0,0
20992325,7,2,0,0,0,0,0,0,0
20992321,398,2,0,0,0,0,0,1,0
20992327,1010,1,0,0,0,0,0,1,0
20992347,65,2,0,0,0,0,0,1,0
20992349,67,2,0,0,0,0,0,0,0
20992348,66,2,0,0,0,0,0,1,0
20992350,68,2,0,0,0,0,0,1,0
20992275,1267,1,0,0,0,0,0,0,0
20992388,1041,1,0,0,0,0,0,0,0
20992340,1245,1,0,0,0,0,0,1,0
20992381,1290,1,0,0,0,0,0,1,0
20992376,1,0,0,0,0,0,0,0,0
20992326,365,1,0,0,0,0,0,1,0
20992355,1037,1,0,0,0,0,0,0,0
20992354,505,1,0,0,0,0,0,1,0
20992305,422,1,0,0,0,0,0,1,0
20992274,1268,1267,0,0,0,0,0,0,0
20992308,55,2,0,0,0,0,0,0,0
20992338,35,2,0,0,0,0,0,1,0
20992359,10,2,0,0,0,0,0,0,0
20992358,11,2,0,0,0,0,0,1,0
20992287,20,2,0,0,0,0,0,1,0
20992490,1053,1,0,0,0,0,0,1,0
20992489,1051,1,0,0,0,0,0,1,0
20992425,54,2,0,0,0,0,0,1,0
20992499,1177,1,0,0,0,0,0,1,0
20992500,1174,1,0,0,0,0,0,0,0
20992401,27,2,0,0,0,0,0,1,0
20992457,1004,1,0,0,0,0,0,1,0
20992469,506,1,0,0,0,0,0,1,0
20992391,133,2,0,0,0,0,0,1,0
20992392,132,2,0,0,0,0,0,1,0
20992393,131,2,0,0,0,0,0,1,0
20992394,130,2,0,0,0,0,0,1,0
20992395,135,2,0,0,0,0,0,1,0
20992396,134,2,0,0,0,0,0,1,0
20992397,138,2,0,0,0,0,0,1,0
20992399,25,2,0,0,0,0,0,1,0
20992416,263,2,0,0,0,0,0,0,0
20992419,128,2,0,0,0,0,0,1,0
20992422,59,2,0,0,0,0,0,1,0
20992423,58,2,0,0,0,0,0,1,0
20992426,57,2,0,0,0,0,0,1,0
20992427,56,2,0,0,0,0,0,1,0
20992458,60,2,0,0,0,0,0,1,0
20992459,61,2,0,0,0,0,0,1,0
20992460,62,2,0,0,0,0,0,1,0
20992461,63,2,0,0,0,0,0,1,0
20992462,64,2,0,0,0,0,0,1,0
20992432,88,2,0,0,0,0,0,0,0
20992440,1019,1,0,0,0,0,0,1,0
20992405,23,2,0,0,0,0,0,1,0
20992477,1026,1,0,0,0,0,0,0,0
20992438,87,2,0,0,0,0,0,0,0
20992409,29,2,0,0,0,0,0,1,0
20992448,846,1,0,0,0,0,0,1,0
20992452,37,2,0,0,0,0,0,1,0
20992412,285,2,0,0,0,0,0,0,0
20992453,36,2,0,0,0,0,0,0,0
20992433,390,2,0,0,0,0,0,1,0
20992435,396,2,0,0,0,0,0,1,0
20992431,393,2,0,0,0,0,0,1,0
20992436,394,2,0,0,0,0,0,1,0
20992501,74,2,0,0,0,0,0,0,0
20992484,1184,1,0,0,0,0,0,1,0
20992406,1076,1,0,0,0,0,0,1,0
20992407,1077,1,0,0,0,0,0,1,0
20992430,375,2,0,0,0,0,0,1,0
20992434,397,2,0,0,0,0,0,1,0
20992413,284,2,0,0,0,0,0,0,0
20992446,382,2,0,0,0,0,0,1,0
20992400,26,2,0,0,0,0,0,1,0
20992481,16,2,0,0,0,0,0,0,0
20992404,22,2,0,0,0,0,0,1,0
20992482,19,2,0,0,0,0,0,1,0
20992398,24,2,0,0,0,0,0,1,0
20992420,129,2,0,0,0,0,0,0,0
20992403,21,2,0,0,0,0,0,1,0
20992439,3,2,0,0,0,0,0,0,0
20992476,13,2,0,0,0,0.01,0,1,0
20992455,34,2,0,0,0,0,0,1,0
20992467,2,0,0,0,0,0,0,1,0
20992428,53,2,0,0,0,0,0,1,0
20992492,5,2,0,0,0,0,0,0,0
20992451,31,2,0,0,0,0.02,0.2,0,0
20992444,586,2,0,0,0,0.01,0.1,0,0
20992418,127,2,0,0,0,0,0,0,0
20992479,14,2,0,0,0,0,0,1,0
20992478,15,2,0,0,0,0,0,1,0
20992445,443,2,0,0,0,0,0,1,0
20992410,344,2,0,0,0,0,0,1,0
20992468,6,2,0,0,0,0,0,1,0
20992502,70,2,0,0,0,0,0,1,0
20992429,411,1,0,0,0,0,0,0,0
20992487,1023,1,0,0,0,0,0,1,0
20992408,28,2,0,0,0,0,0,1,0
20992415,1093,1,0,0,0,0,0,1,0
20992495,9,2,0,0,0,0,0,0,0
20992417,12,2,0,0,0,0,0,1,0
20992480,17,2,0,0,0,0,0,1,0
20992483,18,2,0,0,0,0,0,1,0
20992472,1212,1,0,0,0,0,0,0,0
20992414,1462,1212,0,0,0.47,0.21,0,0,0
20992447,1436,1212,0,0,0.72,0.41,4.3,0,0
20992449,1434,1212,0,0,0.72,0.38,4.9,0,0
20992450,1435,1212,0,0,0.83,0.48,7,0,0
20992473,1437,1212,0,0,0.22,0.05,1.3,1,0
20992486,1455,1212,0,0,0.55,0.3,4.1,0,0
20992493,1441,1212,0,0,0.79,0.42,6.3,0,0
20992494,1440,1212,0,0,0.76,0.43,7.3,1,0
20992498,1448,1212,0,0,0.5,0.3,1.6,1,0
20992485,1183,1,0,0,0,0,0,0,0
20992497,1291,1290,1.52,0.29,0.23,0.16,2.1,1,0
20992488,234,2,0,0,0,0,0,0,0
20992411,8,2,0,0,0,0,0,0,0
20992441,7,2,0,0,0,0.01,0.1,1,0
20992437,398,2,0,0,0,0,0,1,0
20992443,1010,1,0,0,0,0,0,1,0
20992463,65,2,0,0,0,0,0,1,0
20992465,67,2,0,0,0,0,0,0,0
20992464,66,2,0,0,0,0,0,1,0
20992466,68,2,0,0,0,0,0,1,0
20992390,1267,1,0,0,0,0,0,0,0
20992503,1041,1,0,0,0,0,0,0,0
20992456,1245,1,0,0,0,0,0,1,0
20992496,1290,1,0,0,0,0,0,1,0
20992491,1,0,0,0,0,0,0,1,0
20992442,365,1,0,0,0,0.04,0.4,1,0
20992471,1037,1,0,0,0,0,0,0,0
20992470,505,1,0,0,0,0,0,1,0
20992421,422,1,0,0,0,0,0,1,0
20992389,1268,1267,0,0,0,0,0,0,0
20992424,55,2,0,0,0,0,0,0,0
20992454,35,2,0,0,0,0,0,1,0
20992475,10,2,0,0,0,0,0,0,0
20992474,11,2,0,0,0,0,0,1,0
20992402,20,2,0,0,0,0,0,1,0
20992605,1053,1,0,0,0,0,0,1,0
20992604,1051,1,0,0,0,0,0,1,0
20992541,54,2,0,0,0,0,0,1,0
